"BARREL","SPECIES","PLANT ID","TOOTHPICK","QUAD","AorD_1","HT_1","FLWR_1","DATE_1","NOTES_1","AorD_2","FLWR_2","DATE_2","NOTES_2","AorD_3","FLWR_3","DATE_3","NOTES_3","AorD_4","FLWR_4","DATE_4","NOTES_4","AorD_5","FLWR_5","DATE_5","NOTES_5","AorD_6","FLWR_6","DATE_6","NOTES_6","AorD_7","FLWR_7","DATE_7","NOTES_7","AorD_8","FLWR_8","Height_8","DATE_8","NOTES_8","AorD_9","FLWR_9","DATE_9","NOTES_9","FLWRTotal","SEEDTotal"
99,"BRTE",1639,"BLU D",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",8,2023-06-08,NA,"A",10,2023-06-14,NA,"A",10,"31",2023-06-29,NA,"D",10,2023-07-14,NA,10,880
99,"BRTE",1640,"BLU C",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
99,"ELEL",1641,"GC",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"26",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
99,"ELEL",1891,"Y H",3,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"14",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
99,"ELEL",1642,"R C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"17",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
99,"ELEL",1643,"BLK D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"15",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
99,"ELEL",1892,"G H",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"15",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
100,"BRTE",790,"BLK D",1,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,2023-06-14,NA,"D",2,"27",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
100,"BRTE",791,"BLU D",1,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",1,2023-05-04,NA,"A",4,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"42",2023-06-29,NA,"D",3,2023-07-14,NA,4,352
100,"BRTE",792,"R H",1,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",18,2023-06-08,NA,"A",21,2023-06-14,NA,"A",21,"29",2023-06-29,NA,"D",21,2023-07-14,NA,21,1848
100,"BRTE",793,"G H",1,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",7,2023-06-08,NA,"A",7,2023-06-14,NA,"D",7,"19",2023-06-29,NA,"D",7,2023-07-14,NA,7,616
100,"ELEL",794,"G S",1,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
100,"BRTE",795,"R D",2,"A","2.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",4,2023-05-18,NA,"A",6,2023-06-08,NA,"A",6,2023-06-14,NA,"A",6,"21",2023-06-29,NA,"D",6,2023-07-14,NA,6,528
100,"BRTE",796,"Y D",2,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"26",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
100,"BRTE",797,"BLK S",2,"A","2.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"D",3,"29",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
100,"BRTE",798,"Y C",2,"A","5.0999999999999996",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",1,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"24",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
100,"BRTE",799,"G S",2,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",4,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"29",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
100,"BRTE",800,"R S",2,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",1,NA,NA,"D",1,2023-06-14,NA,"D",1,NA,2023-06-29,NA,"D",1,2023-07-14,NA,1,88
100,"BRTE",801,"BLU S",2,"A","3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,2023-06-14,NA,"D",4,"26",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
100,"BRTE",802,"BLK D",2,"A","2.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,2023-06-14,NA,"D",5,"22",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
100,"BRTE",803,"Y H",2,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"D",2,"30",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
100,"BRTE",804,"R H",2,"A","3.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"D",1,2023-06-14,NA,"D",1,NA,2023-06-29,NA,"D",1,2023-07-14,NA,1,88
100,"BRTE",805,"R C",2,"A","3.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",4,2023-06-14,NA,"D",4,"24",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
100,"BRTE",806,"G H",2,"A","3.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"D",1,"21",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
100,"BRTE",807,"BLU D",3,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"30",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
100,"BRTE",808,"R H",3,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",6,2023-06-08,NA,"A",9,2023-06-14,NA,"A",9,"34",2023-06-29,NA,"D",9,2023-07-14,NA,9,792
100,"BRTE",809,"G S",3,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",7,2023-06-14,NA,"A",7,"37",2023-06-29,NA,"D",7,2023-07-14,NA,7,616
100,"BRTE",810,"BLK C",3,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",7,2023-06-14,NA,"A",7,"26",2023-06-29,NA,"D",7,2023-07-14,NA,7,616
100,"BRTE",1644,"BLU S",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",6,2023-06-08,NA,"A",9,2023-06-14,NA,"A",9,"38",2023-06-29,NA,"D",9,2023-07-14,NA,9,792
101,"BRTE",811,"R H",1,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"19",2023-06-29,NA,"D",2,2023-07-14,NA,3,264
101,"BRTE",812,"G H",1,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,2,176
101,"BRTE",814,"BLK S",1,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"18",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
101,"BRTE",815,"G S",1,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"15",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
101,"BRTE",817,"BLK D",1,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
101,"ELEL",813,"BLU D",1,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"10",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",816,"BLU S",1,"A","2.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"11",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"BRTE",818,"R C",2,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"D",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
101,"BRTE",819,"G D",2,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"20",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
101,"BRTE",820,"BLU S",2,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",3,2023-06-08,NA,"D",3,2023-06-14,NA,"D",3,NA,2023-06-29,NA,"D",3,2023-07-14,NA,3,264
101,"BRTE",821,"Y H",2,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"D",2,"n/a",2023-06-29,NA,"D",2,2023-07-14,NA,2,176
101,"BRTE",822,"R H",2,"A","1.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",2,2023-06-08,NA,"D",2,2023-06-14,NA,"D",2,NA,2023-06-29,NA,"D",2,2023-07-14,NA,2,176
101,"BRTE",823,"G S",2,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,1,88
101,"BRTE",825,"Y D",2,"A","2.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"14",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
101,"BRTE",826,"BLK S",2,"A","2.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"D",1,2023-06-14,NA,"D",1,NA,2023-06-29,NA,"D",1,2023-07-14,NA,1,88
101,"BRTE",827,"G H",2,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"24",2023-06-29,NA,"D",4,2023-07-14,NA,4,352
101,"BRTE",829,"BLU D",2,"A","2.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,1,88
101,"BRTE",831,"R C",2,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
101,"ELEL",824,"BLK D",2,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"26",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",828,"G C",2,"A","3.1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"11",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",830,"BLK C",2,"A","3.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"17",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",832,"BLU H",2,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"16",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"BRTE",833,"R H",3,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
101,"BRTE",834,"BLK S",3,"A","2.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"26",2023-06-29,NA,"D",11,2023-07-14,NA,11,968
101,"BRTE",835,"G H",3,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",4,2023-06-08,NA,"A",7,2023-06-14,NA,"A",7,"31",2023-06-29,NA,"D",14,2023-07-14,NA,14,1232
101,"BRTE",836,"R H",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",1,2023-05-04,NA,"A",2,2023-05-18,NA,"A",4,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"13",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
101,"BRTE",837,"BLU D",4,"A","2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"17",2023-06-29,NA,"D",3,2023-07-14,NA,3,264
101,"BRTE",839,"G D",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",1,2023-05-04,NA,"A",2,2023-05-18,NA,"A",1,2023-06-08,NA,"A",3,2023-06-14,NA,"D",3,NA,2023-06-29,NA,"D",3,2023-07-14,NA,3,264
101,"ELEL",838,"R C",4,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"25",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1645,"BLU H",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1893,"Y S",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"7",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"BRTE",1646,"BLK D",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,1,88
101,"BRTE",1894,"BLK H",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,NA,2023-06-29,NA,"D",2,2023-07-14,NA,2,176
101,"ELEL",1647,"BLK C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"11",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1648,"BLK D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1649,"G D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
101,"ELEL",1650,"G C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"21",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1651,"BLU H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"21",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1652,"GH",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"New","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,1,93
101,"ELEL",1895,"BLU S",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
101,"ELEL",1896,"R S",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-08,NA,"A",0,2023-06-14,NA,"A",0,"10",2023-06-29,NA,"A",0,2023-07-14,NA,0,0
102,"BRTE",840,"G S",1,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
102,"BRTE",841,"BLK D",2,"A","2.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"23",2023-06-29,NA,"D",8,2023-07-14,NA,8,704
102,"BRTE",843,"G D",2,"A","2.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",2,2023-06-08,NA,"A",4,2023-06-14,NA,"A",4,"12",2023-06-29,NA,"D",9,2023-07-14,NA,9,792
102,"LAGL",842,"R H",2,"A","0.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",15,2023-06-08,NA,"A",18,2023-06-14,NA,"A",18,"29",2023-06-29,NA,"D",40,2023-07-14,NA,40,1560
102,"BRTE",844,"R D",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"22",2023-06-29,NA,"D",5,2023-07-14,NA,5,440
102,"BRTE",845,"G H",4,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",5,2023-06-08,NA,"A",5,2023-06-14,NA,"A",5,"21",2023-06-29,NA,"D",15,2023-07-14,NA,15,1320
102,"BRTE",846,"Y H",4,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"D",1,2023-06-14,NA,"D",1,NA,2023-06-29,NA,"D",1,2023-07-14,NA,1,88
102,"BRTE",847,"R S",4,"A","1.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"A",1,"6",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
102,"BRTE",848,"BLK D",4,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
102,"BRTE",850,"Y D",4,"A","0.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,0,0
102,"BRTE",851,"G C",4,"A","0.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",5,2023-05-18,NA,"A",8,2023-06-08,NA,"A",8,2023-06-14,NA,"A",8,"16",2023-06-29,NA,"D",10,2023-07-14,NA,10,880
102,"BRTE",852,"BLK H",4,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-08,NA,"A",2,2023-06-14,NA,"A",2,"15",2023-06-29,NA,"D",6,2023-07-14,NA,6,528
102,"BRTE",853,"BLU D",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-08,NA,"A",3,2023-06-14,NA,"A",3,"21",2023-06-29,NA,"D",7,2023-07-14,NA,7,616
102,"BRTE",854,"R H",4,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",1,2023-06-08,NA,"A",1,2023-06-14,NA,"D",1,"5",2023-06-29,NA,"D",1,2023-07-14,NA,1,88
