"BARREL","SPECIES","LH","NvI","PLANT ID","TOOTHPICK","QUAD","AorD_1","HT_1","FLWR_1","DATE_1","NOTES_1","AorD_2","FLWR_2","DATE_2","NOTES_2","AorD_3","FLWR_3","DATE_3","NOTES_3","AorD_4","FLWR_4","DATE_4","NOTES_4","AorD_5","FLWR_5","DATE_5","NOTES_5","AorD_6","FLWR_6","DATE_6","NOTES_6","AorD_7","FLWR_7","DATE_7","NOTES_7","AorD_8","FLWR_8","Height_8","DATE_8","NOTES_8","AorD_9","FLWR_9","DATE_9","NOTES_9","VWC_2","VWC_3","VWC_4","VWC_5","VWC_6","VWC_7","VWC_8","VWC_9","FLWRTotal","SEEDTotal"
81,"BRTE","FAST","INVASIVE",634,"R D",4,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,0,0
81,"BRTE","FAST","INVASIVE",635,"BLU S",4,"A","2.2999999999999998",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,0,0
81,"BRTE","FAST","INVASIVE",636,"G H",4,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",4,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"22",2023-06-29,NA,"D",7,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,7,616
81,"BRTE","FAST","INVASIVE",637,"BLK H",4,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"27",2023-06-29,NA,"D",4,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,4,352
81,"BRTE","FAST","INVASIVE",1595,"G D",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",0,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"19",2023-06-29,NA,"D",1,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,1,88
81,"BRTE","FAST","INVASIVE",1596,"BLK S",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"29",2023-06-29,NA,"D",3,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,3,264
81,"BRTE","FAST","INVASIVE",1597,"BLU S",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"27",2023-06-29,NA,"D",4,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,4,352
81,"BRTE","FAST","INVASIVE",1975,"R H",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",1,2023-06-07,"NEW","A",1,2023-06-14,NA,"A",1,"16",2023-06-29,NA,"D",1,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,1,88
81,"BRTE","FAST","INVASIVE",1598,"BLU C",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",1,2023-06-08,NA,"D",1,2023-06-14,NA,"D",1,NA,2023-06-29,NA,"D",1,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,1,88
81,"BRTE","FAST","INVASIVE",1599,"R H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"15",2023-06-29,NA,"D",1,2023-07-14,NA,7.6,7,9.1,6.3,6.3,11.9,4.8,2.5,1,88
82,"LAGL","FAST","NATIVE",638,"BLU S",1,"A","0.2",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",2,2023-05-18,NA,"A",20,2023-06-07,NA,"A",29,2023-06-14,NA,"A",29,"14",2023-06-29,NA,"D",104,2023-07-14,NA,8.2,6.6,9.3,4.9,6.5,11.2,5.6,2.4,104,4056
83,"LAGL","FAST","NATIVE",1600,"R H",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",12,2023-06-07,NA,"A",17,2023-06-14,NA,"A",17,"19",2023-06-29,NA,"D",33,2023-07-14,NA,7.6,6.7,9.6,6.3,7.4,12.4,4.9,2.9,33,1287
85,"ELEL","MEDIUM","NATIVE",639,"BLK H",1,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
85,"ELEL","MEDIUM","NATIVE",640,"R H",1,"A","2.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,"missing pick",7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
85,"ELEL","MEDIUM","NATIVE",641,"G D",2,"A","2.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
85,"ELEL","MEDIUM","NATIVE",1601,"G H",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"26",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
85,"ELEL","MEDIUM","NATIVE",1602,"G S",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
85,"ELEL","MEDIUM","NATIVE",1942,"R C",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-04,"NEW","A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"12",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
85,"ELEL","MEDIUM","NATIVE",1603,"G H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"23",2023-06-29,NA,"A",0,2023-07-14,NA,7.6,6,9.4,5.3,6.3,9.8,5.4,2.7,0,0
86,"BRTE","FAST","INVASIVE",642,"BLK H",1,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",8,2023-06-07,NA,"A",9,2023-06-14,NA,"A",9,"22",2023-06-29,NA,"D",11,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,11,968
86,"BRTE","FAST","INVASIVE",643,"R C",1,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"18",2023-06-29,NA,"D",3,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,3,264
86,"BRTE","FAST","INVASIVE",644,"R H",1,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",2,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"18",2023-06-29,NA,"D",3,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,3,264
86,"BRTE","FAST","INVASIVE",645,"BLU D",2,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"22",2023-06-29,NA,"D",5,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,5,440
86,"BRTE","FAST","INVASIVE",647,"BLU D",3,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",2,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"20",2023-06-29,NA,"D",4,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,4,352
86,"BRTE","FAST","INVASIVE",648,"BLU S",3,"A","1.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,0,0
86,"ELEL","MEDIUM","NATIVE",646,"R C",3,"A","3.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"14",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,0,0
86,"ELEL","MEDIUM","NATIVE",1604,"G S",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"22",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,0,0
86,"BRTE","FAST","INVASIVE",1605,"BLK S",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"13",2023-06-29,NA,"D",2,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,2,176
86,"BRTE","FAST","INVASIVE",1887,"G D",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"24",2023-06-29,NA,"D",2,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,2,176
86,"BRTE","FAST","INVASIVE",1943,"BLK D",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-04,"NEW","A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,0,0
86,"ELEL","MEDIUM","NATIVE",1888,"BLK H",2,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-20,"NEW","A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"11",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,0,0
86,"BRTE","FAST","INVASIVE",1606,"G S",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"33",2023-06-29,NA,"D",4,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,4,352
86,"BRTE","FAST","INVASIVE",1607,"R H",3,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",7,2023-06-07,NA,"A",8,2023-06-14,NA,"A",8,"11",2023-06-29,NA,"D",11,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,11,968
86,"BRTE","FAST","INVASIVE",1944,"G D",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-04,"NEW","A",0,2023-05-18,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"30",2023-06-29,NA,"D",3,2023-07-14,NA,7.1,5.6,8.9,5.8,4.7,9.8,3.8,1.9,3,264
87,"LAGL","FAST","NATIVE",649,"G H",1,"A","0.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",12,2023-06-07,NA,"A",19,2023-06-14,NA,"A",19,"23",2023-06-29,NA,"D",58,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,58,2262
87,"ELEL","MEDIUM","NATIVE",650,"BLU S",3,"A","2.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"23",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",652,"G C",4,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"LAGL","FAST","NATIVE",651,"R H",4,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",10,2023-06-07,NA,"A",18,2023-06-14,NA,"A",18,"19",2023-06-29,NA,"D",29,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,29,1131
87,"ELEL","MEDIUM","NATIVE",1608,"G D",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",1609,"R H",1,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"23",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",1610,"BLU D",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"21",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",1611,"BLK H",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"22",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",1612,"BLU C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",1613,"R C",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"22",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
87,"ELEL","MEDIUM","NATIVE",1614,"BLK S",4,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"21",2023-06-29,NA,"A",0,2023-07-14,NA,7.9,6.9,10,6,7.1,11.6,4.1,2.1,0,0
88,"BRTE","FAST","INVASIVE",653,"G H",1,"A","0.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"28",2023-06-29,NA,"D",2,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,2,176
88,"ELEL","MEDIUM","NATIVE",654,"BLK S",1,"A","3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"27",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"BRTE","FAST","INVASIVE",658,"BLU S",2,"A","1.3",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",4,2023-06-07,NA,"A",8,2023-06-14,NA,"A",8,"37",2023-06-29,NA,"D",8,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,8,704
88,"BRTE","FAST","INVASIVE",659,"R H",2,"A","0.8",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"19",2023-06-29,NA,"D",2,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,2,176
88,"BRTE","FAST","INVASIVE",660,"BLK  H",2,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"BRTE","FAST","INVASIVE",661,"G S",2,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"BRTE","FAST","INVASIVE",662,"BLU D",2,"A","1.5",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",1,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"34",2023-06-29,NA,"D",3,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,3,264
88,"BRTE","FAST","INVASIVE",663,"G D",2,"A","1.6",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",2,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"22",2023-06-29,NA,"D",4,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,4,352
88,"BRTE","FAST","INVASIVE",664,"R H",2,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",4,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"32",2023-06-29,NA,"D",7,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,7,616
88,"ELEL","MEDIUM","NATIVE",655,"R S",2,"A","2.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"ELEL","MEDIUM","NATIVE",656,"BLU H",2,"A","1.4",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"ELEL","MEDIUM","NATIVE",657,"Y D",2,"A","1.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"19",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"BRTE","FAST","INVASIVE",665,"R C",3,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",1,2023-05-18,NA,"A",8,2023-06-07,NA,"A",13,2023-06-14,NA,"A",13,"30",2023-06-29,NA,"D",13,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,13,1144
88,"BRTE","FAST","INVASIVE",666,"BLK S",3,"A","1.7",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"D",0,2023-05-04,NA,"A",2,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,2,176
88,"BRTE","FAST","INVASIVE",667,"BLK C",4,"A","0.9",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-29,NA,"D",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"BRTE","FAST","INVASIVE",668,"G S",4,"A","1.1000000000000001",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",7,2023-06-07,NA,"A",9,2023-06-14,NA,"A",9,"24",2023-06-29,NA,"D",9,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,9,792
88,"BRTE","FAST","INVASIVE",669,"BLK S",4,"A","1",0,2023-03-20,"NEW","A",0,2023-04-11,NA,"A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",3,2023-05-18,NA,"A",6,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"19",2023-06-29,NA,"D",6,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,6,528
88,"BRTE","FAST","INVASIVE",1615,"BLU",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"D",2,2023-06-08,NA,"D",2,2023-06-14,NA,"D",2,NA,2023-06-29,NA,"D",2,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,2,176
88,"BRTE","FAST","INVASIVE",1616,"BLK S",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"D",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"19",2023-06-29,NA,"D",1,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,1,88
88,"ELEL","MEDIUM","NATIVE",1617,"BLK C",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"24",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"ELEL","MEDIUM","NATIVE",1618,"G",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"16",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
88,"ELEL","MEDIUM","NATIVE",1619,"BLU S x2",2,"NA",NA,0,NA,NA,"A",0,2023-04-11,"NEW","A",0,2023-04-20,NA,"A",0,2023-05-04,NA,"A",0,2023-05-18,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"16",2023-06-29,NA,"A",0,2023-07-14,NA,7.1,5.6,9,6.1,6,9.8,4.8,2.3,0,0
